D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_071.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_071.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_071.jpg,0,1,0,30.19046
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_140.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_140.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_140.jpg,0,1,0,30.19049
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_207.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_207.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_207.jpg,0,1,0,30.19041
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_277.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_277.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_277.jpg,0,1,0,30.19013
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_347.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_347.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_347.jpg,0,1,0,30.19037
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_419.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_419.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_419.jpg,0,1,0,30.19018
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_487.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_487.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_487.jpg,0,1,0,30.19016
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_555.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_555.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_555.jpg,0,1,0,30.19025
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_622.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_622.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_622.jpg,0,1,0,30.19031
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_691.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_691.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_691.jpg,0,1,0,30.19032
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_760.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_760.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_760.jpg,0,1,0,30.19029
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_828.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_828.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_828.jpg,-0.1,1,0,30.18769
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_897.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_897.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_897.jpg,-0.25,1,0,30.17475
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_34_967.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_34_967.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_34_967.jpg,-0.45,1,0,30.1515
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_038.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_038.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_038.jpg,0,1,0,30.18573
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_107.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_107.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_107.jpg,0,1,0,30.18894
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_177.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_177.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_177.jpg,0,1,0,30.18984
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_247.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_247.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_247.jpg,0,1,0,30.19024
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_316.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_316.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_316.jpg,0,1,0,30.19027
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_384.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_384.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_384.jpg,0,1,0,30.19019
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_453.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_453.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_453.jpg,0,1,0,30.19031
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_524.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_524.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_524.jpg,0,1,0,30.19029
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_594.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_594.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_594.jpg,0,1,0,30.19029
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_666.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_666.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_666.jpg,0,1,0,30.19033
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_732.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_732.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_732.jpg,0,1,0,30.1903
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_799.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_799.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_799.jpg,0,1,0,30.19029
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_871.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_871.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_871.jpg,0,1,0,30.06135
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_35_942.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_35_942.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_35_942.jpg,0,1,0,30.22113
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_012.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_012.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_012.jpg,0,1,0,30.19027
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_082.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_082.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_082.jpg,0,1,0,30.18875
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_150.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_150.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_150.jpg,0,1,0,30.21211
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_218.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_218.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_218.jpg,0,1,0,30.18587
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_287.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_287.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_287.jpg,0,1,0,30.18885
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_357.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_357.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_357.jpg,0,1,0,30.18949
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_428.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_428.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_428.jpg,0,1,0,30.1898
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_499.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_499.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_499.jpg,0,1,0,30.18984
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_569.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_569.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_569.jpg,0,1,0,30.18987
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_638.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_638.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_638.jpg,0,1,0,30.18986
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_707.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_707.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_707.jpg,0,1,0,30.18984
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_773.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_773.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_773.jpg,0,1,0,30.18986
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_843.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_843.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_843.jpg,-0.15,1,0,30.18387
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_910.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_910.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_910.jpg,-0.3,1,0,30.16901
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_36_978.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_36_978.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_36_978.jpg,0,1,0,30.18835
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_045.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_045.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_045.jpg,0,1,0,30.18969
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_113.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_113.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_113.jpg,0,1,0,30.18984
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_184.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_184.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_184.jpg,0,1,0,30.18989
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_249.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_249.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_249.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_319.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_319.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_319.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_387.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_387.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_387.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_460.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_460.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_460.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_529.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_529.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_529.jpg,0,1,0,30.18991
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_595.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_595.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_595.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_664.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_664.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_664.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_733.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_733.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_733.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_803.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_803.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_803.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_877.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_877.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_877.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_37_946.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_37_946.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_37_946.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_016.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_016.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_016.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_087.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_087.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_087.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_157.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_157.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_157.jpg,0,1,0,30.18991
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_228.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_228.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_228.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_297.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_297.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_297.jpg,0,1,0,30.18994
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_367.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_367.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_367.jpg,0,1,0,30.18991
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_438.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_438.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_438.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_506.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_506.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_506.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_573.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_573.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_573.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_643.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_643.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_643.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_712.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_712.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_712.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_779.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_779.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_779.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_852.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_852.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_852.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_920.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_920.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_920.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_38_987.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_38_987.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_38_987.jpg,0,1,0,30.18991
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_059.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_059.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_059.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_128.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_128.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_128.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_197.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_197.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_197.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_266.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_266.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_266.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_333.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_333.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_333.jpg,0,1,0,30.1899
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_402.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_402.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_402.jpg,0,1,0,30.18991
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_469.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_469.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_469.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_536.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_536.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_536.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_607.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_607.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_607.jpg,0,1,0,30.18992
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_678.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_678.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_678.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_747.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_747.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_747.jpg,0,1,0,30.18995
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_817.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_817.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_817.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_884.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_884.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_884.jpg,0,1,0,30.18993
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_39_952.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_39_952.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_39_952.jpg,0,1,0,30.18994
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_40_025.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_40_025.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_40_025.jpg,0,1,0,30.18991
D:\HKII_2024-2025\ITS\SeftDriving\IMG\center_2025_04_04_18_09_40_094.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\left_2025_04_04_18_09_40_094.jpg,D:\HKII_2024-2025\ITS\SeftDriving\IMG\right_2025_04_04_18_09_40_094.jpg,0,1,0,30.18993
